Argument ID	Conclusion	Stance	Premise	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity	Question	entropy	max_prob	max_completion	num_premises
A24208	We should ban targeted killing	against	in a certain way, the selective assassination in politics is beneficial for countries that have this, as a means to alleviate their problems	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A24233	We should abandon television	in favor of	too much time is wasted looking at a screen	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A24242	We should ban targeted killing	against	we shouldn't ban targeted killing because it is a legitimate tool in foreign wars to take out the biggest enemies. we need to use all the tools available to us.	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A24248	We should abandon television	in favor of	too much of peoples time is spent watching television	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A24259	We should subsidize vocational education	against	any subsidy for education after school is unnecessary, the right to access education ends at 16 at which point people can fund their own adult decisions	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A24268	We should subsidize vocational education	in favor of	vocational education is a great alternative to traditional schools and subsidizing would let more people participate.	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A24272	We should ban targeted killing	against	targeted killing uses expertise to eliminate those that are extreme threats, not only to our government, but to the global governing bodies.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A24284	We should abandon television	against	Television is the gateway for many to news and education as well as entertainment, it still provides a very valuable function.	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A24303	We should subsidize vocational education	in favor of	we should subsidize vocational education because it would improve student life outcomes and improve the economy by filling more jobs	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A24312	We should adopt atheism	in favor of	atheism should be adopted as it will put an end to organized religions which have caused wars and deaths over the centuries.	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A24313	We should abandon television	against	television has a larger screen  which families can bond and enjoy them together	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A24323	We should ban targeted killing	against	targeted killing is the best way to eliminate threats without risking additional loss of life and it should not be banned.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Should we ban targeted killing	0.5504898932564812	0.28841941952414263	sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	67.0
A24337	We should adopt atheism	in favor of	Many of the most horrendous acts by humanity has been done in the name of religion, the world would be a more peaceful  place if we all adopted atheism.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
A24355	We should subsidize vocational education	in favor of	vocational education allows to develop citizens with skills still necessary for our society	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A24394	We should abandon television	in favor of	television should be abandoned because it worsens eyesight.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A24413	We should abandon television	against	we should not abandon television because television is the only form of entertainment for some people	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we abandon television	0.5571940473327368	0.5230907467193298	there has always been types of entertainment and escape.  whether reading books, watching a play, or even attending a bullfight all are a way to enjoy.  tv is just another form of entertainment.	69.0
A24429	We should subsidize vocational education	against	vocational education should be provided on the same terms as academic, not given preferential subsidies.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A24440	We should subsidize vocational education	against	Subsidies should be given only if they lead to a general public good, and careers for a select few people who go to vocational schools do not qualify as a public good.	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	Should we subsidize vocational education	0.6055779907713367	0.4002791584953458	not everyone can has the academic requirements for university education. we do still need vocational trades and skills and it makes sense to support people seeking to gain these skills.	71.0
A24449	We should adopt atheism	in favor of	people are so afraid of an imaginary punishment that they do not live their lives to the fullest - with atheism, it will be more convincing to live in the present.	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	Should we adopt atheism	0.5416575755439259	0.4233811864658489	no belief or religion should be instituted in a blanket form. people are completely different with very different beliefs. no one way is good for everyone. there should be freedom to believe whatever one wants.	70.0
